,Unnamed: 0,Name,Url,Intelligence,Strength,Speed,Durability,Power,Combat,Full name,Alter Egos,Aliases,Place of birth,First appearance,Creator,Alignment,Gender,Race,Height,Weight,Eye color,Hair color,Occupation,Base,Team Affiliation,Relatives,Skin color,Total Power
56,56,Azazel,/azazel/10-1481/,80.0,15.0,50.0,95.0,100.0,80.0,-,No alter egos found.,"Semihazah, Duma, Keriel, Mastema, Beliar, Gadreel, Beelzebub, Satan","Isla des Demonas, Caribbean Sea",Uncanny X-Men #428 (2003),Marvel Comics,bad,Male,Neyaphem,6'0 // 183 cm,149 lb // 67 kg,Yellow,Black,Leader of the Neyaphem,"Brimstone Dimension; formerly La Isla des Demonas, Bermuda",No team connections added yet.,"Kurt Wagner (Nightcrawler, son), Nils Styger (Abyss, son), Kiwi Black (son), numberous other offspring (deceased)",Red,420.0
57,57,Azrael,/azrael/10-1532/,85.0,20.0,20.0,20.0,35.0,80.0,Michael Washington Lane,No alter egos found.,Bat-Devil; Bat-Ghost,Gotham City,"Batman #672 (February, 2008)",DC Comics,good,Male,Human,- // 0 cm,- lb // 0 kg,Brown,Black,"Former Police Officer, vigilante",-,Batman Family,"Mitchell Lane (father; deceased), Barbara Lane (mother; deceased), Marion Lane (brother; deceased), Gwendolyn Lane (sister; deceased), Chante Coles (wife; deceased), Henry Mitchell Lane (son; deceased), Jenny Lane (Sister-in-law)",,260.0
58,58,Aztar,/aztar/10-1012/,95.0,95.0,95.0,95.0,95.0,90.0,Aztar,Spectre,Spirit of Vengeance,-,More Fun Comics #52 (February 1940),DC Comics,good,Male,-,- // 0 cm,- lb // 0 kg,-,-,-,-,No team connections added yet.,-,,565.0
59,59,Bananaman,/bananaman/10-10557/,60.0,50.0,35.0,80.0,30.0,30.0,-,No alter egos found.,Eric Twinge,-,Nutty No.1,,good,Male,Human,- // 0 cm,- lb // 0 kg,-,-,-,-,No team connections added yet.,-,,285.0
60,60,Bane,/bane/10-637/,95.0,40.0,25.0,60.0,55.0,95.0,-,No alter egos found.,-,-,"Batman: Vengeance of Bane #1 (January, 1993)",DC Comics,bad,Male,Human,6'8 // 203 cm,400 lb // 180 kg,-,-,-,Santa Prisca,"League of Assassins, Extreme Justice, Living Assault Weapons, Formerly: Suicide Squad, The Society, Secret Six",King Snake (father),,370.0
61,61,Banshee,/banshee/10-26/,80.0,10.0,60.0,40.0,65.0,70.0,Sean Cassidy,Banshee (FOX),Death,"Cassidy Keep, Ireland","X-Men #28 (January, 1967)",Marvel Comics,good,Male,Human,6'0 // 183 cm,170 lb // 77 kg,Green,Strawberry Blond,"Currently founder and director of operation for X-Corps, formerly Adventurer and Headmaster at the Massachusetts Academy, in charge of Generation X, Interpol Inspector and Agent, freelance detective, professional criminal, involuntary operative for Factor","Muir Island, off the coast of Scotland. formerly Massachusetts Academy; Xavier Institute","X-Corps, Generation X, Cerebro's X-Men, Apocalypse's Horsemen, Formerly: X-Men, Factor Three","Maeve Rourke Cassidy (wife, deceased), Thomas (Black Tom, cousin), Theresa Rourke (Siryn, daughter)",,325.0
62,62,Bantam,/bantam/10-229/,65.0,55.0,25.0,55.0,25.0,60.0,Roberto Velasquez,No alter egos found.,-,-,"Civil War: Front Line #3 (September, 2006)",Marvel Comics,good,Male,-,5'5 // 165 cm,119 lb // 54 kg,Brown,Black,"Adventurer, boxing trainer, former boxer",-,No team connections added yet.,-,,285.0
63,63,Batgirl,/batgirl/10-638/,70.0,45.0,50.0,40.0,45.0,70.0,Mary Elizabeth Kane,Hawkfire,"Bette Kane, Bat-Girl",-,Batman #139,DC Comics,good,Female,-,- // 0 cm,- lb // 0 kg,-,-,Crime-fighter,Gotham City,Formerly: Batman Family,"Katherine Kane (Batwoman I,  Aunt)",,320.0
64,64,Batgirl,/batgirl/10-1111/,95.0,15.0,35.0,40.0,35.0,90.0,Barbara Gordon,"Nightwing, Oracle","Oracle, Bluebelle",-,Detective Comics #359,DC Comics,good,Female,Human,5'7 // 170 cm,126 lb // 57 kg,Green,Red,-,"Gotham City, formerly Metropolis, Platinum Flats","Birds of Prey (Leader), Batman Family","James Gordon (father) � Barbara Eileen (mother) � James Gordon, Jr. (brother)",,310.0
65,65,Batgirl III,/batgirl-iii/10-1112/,80.0,65.0,70.0,70.0,65.0,90.0,Helena Rosa Bertinelli,Huntress,-,-,-,DC Comics,good,Female,-,- // 0 cm,- lb // 0 kg,-,-,-,-,Batman Family,-,,440.0
66,66,Batgirl IV,/batgirl-iv/10-1113/,85.0,15.0,30.0,60.0,50.0,100.0,Cassandra Cain,"Black Bat, Orphan","Kasumi, various mundane persona,",League of Assassins (exact base is unknown),Batman: Legends of the Dark Knight #120,DC Comics,good,Female,Human,5'5 // 165 cm,115 lb // 52 kg,Green,Black,-,Gotham City; Bl�dhaven; Tibet; New York City,"Batman Family, Formerly: The Outsiders, League of Assassins","David Cain (father), Lady Shiva (mother), Carolyn (aunt, deceased), Annalea (sibling, deceased), 'The Mad Dog' (sibling)",,340.0
67,67,Batgirl V,/batgirl-v/10-1115/,,,,,,,Charlotte Gage-Radcliffe,Misfit,-,-,-,DC Comics,good,Female,-,- // 0 cm,- lb // 0 kg,-,-,-,-,Batman Family,-,,0.0
68,68,Batgirl VI,/batgirl-vi/10-1398/,90.0,10.0,25.0,30.0,25.0,80.0,Stephanie Brown,"Nightwing, Robin IV, Spoiler","Steph, Robin, Marion Todd, Spoiler",-,Detective Comics #647. As Batgirl in Batgirl (Volume 3) #1. (2009),DC Comics,good,Female,-,5'6 // 168 cm,135 lb // 61 kg,Blue,Blond,College student at Gotham University,"Gotham Heights, Gotham City","Formerly: Batman Family, Young Justice","Arthur Brown (The Cluemaster, father), Crystal Brown (mother), unnamed daughter (given up for adoption)",,260.0
69,69,Batman,/batman/10-639/,100.0,20.0,30.0,50.0,50.0,100.0,Bruce Wayne,"Bat mush, Batman (1966), Batman (Dark Knight), Batman (DCEU), Batman (Injustice), Batman (LEGO), Batman (New 52), Battle-Suit Batman (DCEU), Black Lantern, Dark Knight, Dawnbreaker, Devastator, Green Lantern Batman, Hellbat, Justice Buster, Merciless, Murder Machine, Red Death, Superbat, The Batman Who Laughs, Tom anderson, Yellow Lantern","Insider, Matches Malone","Crest Hill (Bristol Township, Gotham City)",Detective Comics #27,DC Comics,good,Male,Human,6'2 // 188 cm,210 lb // 95 kg,blue,black,Businessman,"Batcave, Stately Wayne Manor, Gotham City; Hall of Justice, Justice League Watchtower","Justice League (Leader), Batman Family (Leader), Outsiders (Leader), Justice League Antarctica (Leader), Justice League of America (Leader), Black Lantern Corps, Justice League Elite, Superfriends, All-Star Squadron, Formerly: Sinestro Corps, Black Lantern Corps, The Outsiders","Damian Wayne (son), Dick Grayson (adopted son), Tim Drake (adopted son), Jason Todd (adopted son), Cassandra Cain (adopted ward)
Martha Wayne (mother, deceased), Thomas Wayne (father, deceased), Alfred Pennyworth (former guardian), Roderick Kane (grandfather, deceased), Elizabeth Kane (grandmother, deceased), Nathan Kane (uncle, deceased), Simon Hurt (ancestor), Wayne Family",,350.0
70,70,Batman,/batman/10-10441/,95.0,40.0,30.0,55.0,65.0,90.0,Terrence McGinnis,No alter egos found.,"Batman II, The Tomorrow Knight, The second Dark Knight, The Dark Knight of Tomorrow, Batman Beyond","Gotham City, 25th Century",Batman Beyond #1,DC Comics,good,Male,Human,5'10 // 178 cm,170 lb // 77 kg,Blue,Black,-,21st Century Gotham City,"Batman Family, Justice League Unlimited","Bruce Wayne (biological father), Warren McGinnis (father, deceased), Mary McGinnis (mother), Matt McGinnis (brother)",,375.0
71,71,Batman II,/batman-ii/10-1496/,95.0,15.0,35.0,30.0,40.0,100.0,Richard John Grayson,"Nightwing, Robin, Robin (1966)",Dick Grayson,-,-,DC Comics,good,Male,Human,5'10 // 178 cm,175 lb // 79 kg,Blue,Black,-,"Gotham City; formerly Bludhaven, New York City",No team connections added yet.,"John Grayson (father, deceased), Mary Grayson (mother, deceased), Bruce Wayne / Batman (adoptive father), Damian Wayne / Robin (foster brother), Jason Todd / Red Hood (adoptive brother), Tim Drake / Red Robin (adoptive brother), Cassandra Cain / Batgirl IV (adoptive sister)",,315.0
72,72,Battlestar,/battlestar/10-231/,80.0,55.0,35.0,75.0,50.0,75.0,Lemar Hoskins,No alter egos found.,Bucky,"Chicago, Illinois",Captain America #323 (1986); (as Bucky),Marvel Comics,good,Male,-,6'6 // 198 cm,295 lb // 133 kg,Brown,Black,"Former wrestler, federal operative",-,No team connections added yet.,-,,370.0
73,73,Batwoman V,/batwoman-v/10-10234/,95.0,10.0,30.0,25.0,30.0,80.0,Katherine Rebecca Kane,No alter egos found.,-,-,"52 #7 (June, 2006)",DC Comics,good,Female,Human,5'10 // 178 cm,- lb // 0 kg,Green,Red,-,Gotham City,Batman Family,"Jacob Kane (father), Gabi Kane (mother; deceased), Beth Kane (twin sister), Mary Elizabeth ""Bette"" Kane (cousin), Catherine Hamilton-Kane (stepmother), Philip Kane (uncle), Kane Family",,270.0
74,74,Beak,/beak/10-232/,,,,,,,Barnell Bohusk,No alter egos found.,Blackwing,"Cheverly, Maryland",-,Marvel Comics,good,Male,-,5'9 // 175 cm,140 lb // 63 kg,Black,White,-,-,"Formerly: X-Men, New Warriors","Charles (father), Kathy (mother), Angel Salvadore (wife), Tito (son), Axel (son), Kara (daughter), three unidentified children",,0.0
75,75,Beast,/beast/10-27/,100.0,50.0,40.0,60.0,45.0,85.0,Henry Philip McCoy,No alter egos found.,"Dr. McCoy, Hanko, Kreature, Mutate #666, Magilla Gorilla, Golden Armed Boy","Dunfee, Illinois","X-MEN Vol. 1 #1, (in furry ape form) AMAZING ADVENTURES #11, (in current feline form) NEW X-MEN Vol. 1 #114",Marvel Comics,good,Male,Mutant,5'11 // 180 cm,402 lb // 181 kg,Blue,Blue,"Biochemist, formerly Xavier Institute for Higher Learning science and math Instructor, mutant activist, college lecturer, researcher, professional wrestler","Xavier Institute, Salem Center, Westchester County, New York","Defenders, Cerebro's X-Men, Ultimate X-Men, Apocalypse's Horsemen, Formerly: Avengers, X-Men, X-Factor, Illuminati","Sadie McCoy (paternal grandmother), Norton McCoy (father), Edna McCoy (mother), Robert McCoy (paternal great-uncle), John McCoy (uncle)",Blue,380.0
76,76,Beast Boy,/beast-boy/10-640/,80.0,30.0,50.0,70.0,80.0,40.0,Garfield Mark Logan,No alter egos found.,"Changeling, Beast-Brat, Green Jeans, Salad-head, Sprout, Tork, Craig Logan",-,"Doom Patrol #99 (November, 1965)",DC Comics,good,Male,Human,5'8 // 173 cm,150 lb // 68 kg,Green,Green,"Adventurer, Struggling Actor","Prague; formerly Hollywood, California; formerly Manhattan, New York","Ravagers, Teen Titans, Young Justice, Teen Titans West, New Teen Titans, Doom Patrol","Mark Logan (father, deceased), Marie Logan (mother, deceased), Steve Dayton/Mento (adoptive father), Rita Farr/Elasti-Girl (adoptive mother), Matt Logan (cousin)",Green,350.0
77,77,Beetle,/beetle/10-1122/,70.0,60.0,65.0,65.0,75.0,65.0,-,No alter egos found.,-,-,-,Marvel Comics,bad,Male,-,- // 0 cm,- lb // 0 kg,-,-,-,-,"Black Cat's Gang, Masters of Evil, America Redeemers, America Redeemers",-,,400.0
78,78,Ben 10,/ben-10/10-1365/,90.0,100.0,100.0,100.0,100.0,75.0,Benjamin Kirby Tennyson,No alter egos found.,Ben Ten,-,Ben 10 S01E01,DC Comics,good,Male,-,- // 0 cm,- lb // 0 kg,-,-,-,-,No team connections added yet.,-,,565.0
79,79,Beta Ray Bill,/beta-ray-bill/10-28/,85.0,80.0,35.0,95.0,100.0,85.0,Beta Ray Bill (translation of his Korbinite name),No alter egos found.,"Beta Ray Thor, Simon Walters",Burning Galaxy,Thor #337,Marvel Comics,good,Male,-,6'7 // 201 cm,480 lb // 216 kg,-,No Hair,Guardian of the Korbinite race,"currently New York City, formerly Asgard, formerly the fleet of Korbinite ships.","Thor Corps, Gods, Annihilators, God Squad",-,,480.0
80,80,Beyonder,/beyonder/10-1293/,100.0,100.0,100.0,100.0,100.0,85.0,-,No alter egos found.,"Ataxi, The Beyond Realm, Frank, Goblin Force, Goblin King, Goblyn King, Goblin Queen, The One From Beyond, God, Kosmos, Maker",Created in the Beyond,Marvel Super-Heroes Secret Wars #1,Marvel Comics,good,Male,God / Eternal,- // 0 cm,- lb // 0 kg,-,-,Former student,-,"Gods, Beyonders",-,,585.0
81,81,Bi-Beast,/bi-beast/10-11892/,95.0,100.0,60.0,75.0,30.0,55.0,-,No alter egos found.,"Skull-Brother, Two-Head, Funny-Head",-,Incredible Hulk #169,Marvel Comics,good,Male,Android,7'6 // 229 cm,350 lb // 158 kg,Black,None,-,Sky Island (Aerie),No team connections added yet.,-,Orange,415.0
82,82,Big Barda,/big-barda/10-1169/,95.0,100.0,80.0,100.0,100.0,100.0,Barda Free,No alter egos found.,"Barda, the Strongest Woman in the World",-,Mister Miracle (Volume 1) #4,DC Comics,bad,Female,New God,6'2 // 188 cm,300 lb // 135 kg,Blue,Black,-,"Gotham City, New Genesis, formerly Apokolips","Justice League Elite, Formerly: New Gods of Apokolips, Justice League","Big Breeda (mother), Scott Free (Mister Miricle, husband), Highfather Izaya (father-in-law, deceased)",,575.0
83,83,Big Daddy,/big-daddy/10-1338/,75.0,10.0,15.0,35.0,25.0,65.0,Damon Macready,No alter egos found.,-,-,Kick-Ass #4,Icon Comics,good,Male,-,- // 0 cm,- lb // 0 kg,-,-,-,-,No team connections added yet.,Hit-Girl (daughter),,225.0
84,84,Big Man,/big-man/10-1038/,90.0,15.0,25.0,30.0,20.0,70.0,Frederick Foswell,No alter egos found.,Patch,-,Amazing Spider-Man # 10 (1964),Marvel Comics,bad,Male,-,5'5 // 165 cm,157 lb // 71 kg,Blue,Brown,"Reporter, professional criminal",-,No team connections added yet.,"Janice Foswell (daughter), unnamed wife",,250.0
85,85,Bill Harken,/bill-harken/10-1527/,85.0,40.0,35.0,60.0,30.0,40.0,-,No alter egos found.,-,-,-,SyFy,good,Male,Alpha,- // 0 cm,- lb // 0 kg,-,-,-,-,Alphas,-,,290.0
86,86,Billy Kincaid,/billy-kincaid/10-1072/,,,,,,,Billy Kincaid,No alter egos found.,-,-,Spawn #5 (October 1992),Image Comics,bad,Male,-,- // 0 cm,- lb // 0 kg,-,-,-,-,No team connections added yet.,-,,0.0
87,87,Binary,/binary/10-30/,95.0,100.0,100.0,100.0,100.0,100.0,Carol Susan Jane Danvers,"Captain Marvel, Captain Marvel (MCU), Hunter, Ms. Marvel, Warbird","Ms. Marvel, Binary","Boston, Massachusetts","(as Carol Danvers) MARVEL SUPER HEROES #13, (as Ms. Marvel) MS. MARVEL #1, (as Binary) X-MEN # 164, AVENGERS Vol. 3, # 4",Marvel Comics,good,Female,-,5'11 // 180 cm,120 lb // 54 kg,Blue,Blond,"Former National Aeronautics and Space Administration security Chief, former magazine editor, former freelance writer, former military intelligence officer.",Avengers Mansion,No team connections added yet.,"Joseph (father), Marie (mother), Steve (brother, deceased),",,595.0
88,88,Bionic Woman,/bionic-woman/10-10648/,80.0,40.0,35.0,40.0,20.0,40.0,Jamie Wells Sommers,No alter egos found.,Clarissa Whyte,-,-,,good,Female,Cyborg,- // 0 cm,- lb // 0 kg,Blue,Black,-,-,No team connections added yet.,-,,255.0
89,89,Bird-Brain,/bird-brain/10-240/,65.0,10.0,35.0,30.0,25.0,45.0,-,No alter egos found.,Bird-Boy,-,"The New Mutants #56 (October, 1987)",Marvel Comics,good,-,-,- // 0 cm,- lb // 0 kg,-,-,-,-,Formerly: New Mutants,-,,210.0
90,90,Bird-Man,/bird-man/10-1503/,,,,,,,Henry Hawk,No alter egos found.,-,-,"Daredevil #10 (October, 1965)",Marvel Comics,bad,Male,Human,- // 0 cm,- lb // 0 kg,-,-,-,-,Ani-Men,-,,0.0
91,91,Bird-Man II,/bird-man-ii/10-1504/,,,,,,,Achille DiBacco,No alter egos found.,-,"The Bar with No Name, Medina County, Ohio","Daredevil #157 (March, 1979)",Marvel Comics,bad,Male,Human,- // 0 cm,- lb // 0 kg,-,-,-,-,No team connections added yet.,-,,0.0
92,92,Birdman,/birdman/10-1506/,90.0,55.0,70.0,70.0,70.0,70.0,Ray Randal,No alter egos found.,"Bird-Man, Harvey Birdman, Ray Randal, Harvey Birdman Attorney at Law, Harry, Henry, Birdbath, Bootyliciuos",-,Birdman and the Galaxy Trio (1967),Hanna-Barbera,good,Male,God / Eternal,- // 0 cm,- lb // 0 kg,-,-,-,-,No team connections added yet.,-,,425.0
93,93,Bishop,/bishop/10-31/,85.0,15.0,25.0,75.0,100.0,65.0,Lucas Bishop,No alter egos found.,Archbishop,A mutant relocation camp in an undisclosed location on an alternate 21st Century Earth,"Uncanny X-Men #282 (November, 1991)",Marvel Comics,good,Male,Mutant,6'6 // 198 cm,275 lb // 124 kg,Brown,No Hair,"(current) Adventurer, (former) Commander in the XSE (Xavier's Security Enforcers)","Formerly Xavier Institute for Higher Learning, Salem Center, Westchester County, New York",Formerly: X-Men,"Burnum Bishop (father, deceased), Kadee Bishop (mother, deceased), Shard (sister, deceased), unnamed grandmother, Gateway (great-grandfather), Aliyah Bishop (alternate reality daughter);",,365.0
94,94,Bizarro,/bizarro/10-642/,75.0,95.0,100.0,100.0,100.0,85.0,Bizarro,No alter egos found.,-,-,Superboy Vol. 1 #68 (1958),DC Comics,neutral,Male,Bizarro,6'3 // 191 cm,345 lb // 155 kg,Black,Black,-,Bizarro World,Outlaws,"Bizarro-Lois No. 1 (wife, Pre-Crisis only), Bizarro, Jr. (son, Pre-Crisis only), Bizarro-Lois, Jr. (daughter, Pre-Crisis only)",White,555.0
95,95,Black Abbott,/black-abbott/10-1049/,,,,,,,-,No alter egos found.,Lord Abbott,-,Marvel Team Up #146 (1984),Marvel Comics,bad,Male,-,- // 0 cm,- lb // 0 kg,Red,Black,"Cult leader, former monk",-,No team connections added yet.,-,,0.0
96,96,Black Adam,/black-adam/10-643/,95.0,100.0,95.0,100.0,100.0,60.0,Teth-Adam,No alter egos found.,"Hassan Bari, Theo Adam, Mighty Adam, Khem-Adam","Kahndaq, Egypt","Marvel Family #1 (December, 1945)",DC Comics,bad,Male,-,6'3 // 191 cm,250 lb // 113 kg,Brown,Black,-,Mobile; Formerly Kahndaq; Fawcett City; New York City,"Black Marvel Family (Leader), Suicide Squad (Leader), Justice League Elite, League of Assassins, The Society","Shiruta (wife, deceased), Gon and Hurut (sons, deceased) Theo Adam (descendant, currently in control of his body), Sarah Primm (descendant, Theo's sister), Adrianna Tomaz (wife. deceased), Amon Tomaz (brother-in-law, deceased)",,550.0
97,97,Black Bolt,/black-bolt/10-243/,90.0,70.0,100.0,85.0,100.0,60.0,Blackagar Boltagon,No alter egos found.,-,"Attilan, Atlantic Ocean","Fantastic Four #45 (December, 1965)",Marvel Comics,good,Male,Inhuman,6'2 // 188 cm,210 lb // 95 kg,Blue,Black,King of the Inhumans,"Attilan, Blue Area of the Moon","Inhumans (Leader), Avenging Host, Gods, Formerly: Avengers","Medusa (wife and first cousin), Ahura (son), Agon (father, deceased), Rynda(mother, deceased), Maximus (brother), Crystal (sister-in-law), Gorgon, Karnak, Triton (cousins)",,505.0
98,98,Black Canary,/black-canary/10-644/,85.0,10.0,35.0,15.0,45.0,80.0,Dinah Drake Lance,No alter egos found.,-,-,"Flash Comics #86 (August, 1947)",DC Comics,good,Female,Human,5'5 // 165 cm,128 lb // 58 kg,Blue,Blond,"Florist, former private investigator","Gotham City, Park City","Justice League Elite, Birds of Prey, Justice League of America, Justice Legion Alpha, Formerly: Justice Society of America, Justice League","Richard Drake (father), Lawrence Lance (husband), Dinah Laurel Lance (Black Canary, daughter), Oliver Queen (Green Arrow, son-in-law)",,270.0
99,99,Black Canary,/black-canary/10-1005/,85.0,10.0,35.0,20.0,55.0,80.0,Dinah Laurel Lance,No alter egos found.,Dinah Laurel Lance Queen; Dinah Laurel Lance-Windrow,-,Justice League of America (Volume 1) #75,DC Comics,good,Female,Metahuman,5'7 // 170 cm,130 lb // 59 kg,Blue,Blond,"Detective/Crime-fighter, Chairperson of the Justice League of America; former florist, judo instructor","Formerly Oracle's clock tower in Gotham City; formerly Seattle, Washington; formerly Star City, California; formerly New York City, New York (as a member of the JSA); currently mobile","Formerly: Justice Legion Alpha, Justice Society of America, Team Arrow, Justice League International, Justice League of America","Larry Lance (father, deceased), Dinah Drake Lance (Black Canary, mother, deceased); Oliver Queen (Green Arrow, husband); Craig Windrow (ex-husband); Sin (adoptive daughter)",,285.0
100,100,Black Cat,/black-cat/10-32/,90.0,20.0,35.0,10.0,25.0,70.0,Felicia Hardy,"Black Cat 2099, Symbiote Black Cat",Felicity Harmon,"Queens, New York","Amazing Spider-Man #194 (July, 1979)",Marvel Comics,good,Female,Human,5'10 // 178 cm,120 lb // 54 kg,Green,Blond,"Cat burglar; Private investigator, founder of Cat's Eye Investigations.",-,"Black Cat's Gang (Leader), Witches (Leader), The FIRM","Walter Hardy (father, deceased), Lydia Hardy (mother)",,250.0
101,101,Black Flash,/black-flash/10-10831/,75.0,10.0,100.0,80.0,100.0,30.0,-,No alter egos found.,"Barry Allen, Flashback, Slow Lightning, Black Racer, Death Flash, God of Death",-,Flash Vol 2 #138,DC Comics,neutral,Male,God / Eternal,- // 0 cm,- lb // 0 kg,-,-,-,-,"Living Assault Weapons, Flash Family",-,,395.0
102,102,Black Goliath,/black-goliath/10-245/,,,,,,,-,No alter egos found.,-,-,-,Marvel Comics,good,Male,-,- // 0 cm,- lb // 0 kg,-,-,-,-,No team connections added yet.,-,,0.0
103,103,Black Knight III,/black-knight-iii/10-246/,85.0,10.0,10.0,70.0,45.0,70.0,Dane Whitman,No alter egos found.,"The Pendragon, Gann Josin, Eobar Garrington","Gloucester, Massachusetts",Avengers #47 (1967),Marvel Comics,good,Male,Human,6'0 // 183 cm,190 lb // 86 kg,Brown,Brown,"Adventurer, scientist; former crusader",-,"Formerly: Avengers, Excalibur","Nathan Garrett (Black Knight II, uncle, deceased); Sir Percy of Scandia (Black Knight), Sir Raston, Eobar Garrington (Black Knights of past eras, ancestors, deceased); Lady Rosamund, Edward, Geoffrey (ancestral relations, presumed deceased); Dafydd ap Iowerth, Arthur Pendragon, Mordred the Evil, Morgan Le Fay (distant ancestral relations)",,290.0
